Type_ressource,Identifiant_ressource,Nom_matiere,Filiere,Niveau,Cursus,Annee_academique,Date,Heure_debut,Heure_fin,Type_cours,Periode_annee,Nb_personnes,Capacite,Enseignant_id,Videoprojecteur,Chevauchement,Etat_utilisation_ressource
Salle,25BP1,Cours MEMA N4S1-3,MEMA,4,SCI ING,2021/2022,2021-10-12,12:30,16:30,CM,Semestre 1,10,60,ENS-GM-0015,NON,NON,SOUS_UTILISE
Salle,28BP2,Cours MEMA N4S1-3,MEMA,4,SCI ING,2021/2022,2021-11-16,12:30,16:30,TD,Semestre 1,5,60,ENS-GM-0002,OUI,NON,BIEN_UTILISE
Salle,18BP1,Cours MEMA N4S1-3,MEMA,4,SCI ING,2021/2022,2021-10-06,07:30,11:30,TD,Semestre 1,5,60,ENS-GM-0013,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N4S1-3,MEMA,4,SCI ING,2021/2022,2021-12-17,07:30,11:30,TP,Semestre 1,3,35,ENS-GM-0013,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours MEMA N4S1-3,MEMA,4,SCI ING,2021/2022,2021-12-06,12:30,16:30,TP,Semestre 1,3,35,ENS-GM-0003,NON,NON,BIEN_UTILISE
Salle,21BS2,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2021-12-09,12:30,16:30,CM,Semestre 1,69,120,ENS-TELECOM-0002,NON,NON,BIEN_UTILISE
Salle,26BP2,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2021-10-08,07:30,11:30,CM,Semestre 1,69,120,ENS-TELECOM-0009,OUI,NON,BIEN_UTILISE
Salle,27BP2,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2021-10-30,12:30,16:30,CM,Semestre 1,69,120,ENS-TELECOM-0006,OUI,NON,BIEN_UTILISE
Salle,01BP0,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2021-09-07,12:30,16:30,TD,Semestre 1,34,60,ENS-TELECOM-0008,OUI,NON,BIEN_UTILISE
Salle,32BP2,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2021-09-08,12:30,16:30,TD,Semestre 1,34,60,ENS-TELECOM-0002,NON,NON,BIEN_UTILISE
Labo,Labo-Physique2,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2021-11-09,12:30,16:30,TP,Semestre 1,23,40,ENS-TELECOM-0005,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours EEAT N5S1-1,EEAT,5,SCI ING,2021/2022,2022-01-04,12:30,16:30,TP,Semestre 1,23,30,ENS-TELECOM-0001,NON,NON,BIEN_UTILISE
Salle,18BS2,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-12-08,07:30,11:30,CM,Semestre 1,16,60,ENS-GAM-0002,NON,NON,SOUS_UTILISE
Salle,23BP1,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-11-27,07:30,11:30,CM,Semestre 1,16,60,ENS-GAM-0004,NON,NON,SOUS_UTILISE
Salle,28BS1,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-09-24,12:30,16:30,CM,Semestre 1,16,60,ENS-GAM-0004,NON,NON,SOUS_UTILISE
Salle,33BS1,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-09-03,07:30,11:30,TD,Semestre 1,8,60,ENS-GAM-0005,OUI,NON,BIEN_UTILISE
Salle,27BS2,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-10-23,12:30,16:30,TD,Semestre 1,8,120,ENS-GAM-0002,OUI,NON,BIEN_UTILISE
Labo,Labo-Physique2,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-11-08,12:30,16:30,TP,Semestre 1,5,40,ENS-GAM-0005,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Cours GAM N3S1-2,GAM,3,ING,2021/2022,2021-12-10,12:30,16:30,TP,Semestre 1,5,30,ENS-GAM-0005,NON,NON,BIEN_UTILISE
Salle,27BS2,Statistiques Avancées,SDIA,5,SCI ING,2021/2022,2021-12-06,07:30,11:30,CM,Semestre 1,66,120,ENS-GIT-0006,OUI,NON,BIEN_UTILISE
Salle,20BS2,Statistiques Avancées,SDIA,5,SCI ING,2021/2022,2021-09-09,12:30,16:30,CM,Semestre 1,66,120,ENS-GIT-0023,OUI,NON,BIEN_UTILISE
Salle,20BS2,Statistiques Avancées,SDIA,5,SCI ING,2021/2022,2021-09-15,12:30,16:30,CM,Semestre 1,66,120,ENS-GIT-0004,OUI,NON,BIEN_UTILISE
Salle,33BP1,Statistiques Avancées,SDIA,5,SCI ING,2021/2022,2021-12-18,07:30,11:30,TD,Semestre 1,33,60,ENS-GIT-0016,NON,NON,BIEN_UTILISE
Salle,25BS2,Statistiques Avancées,SDIA,5,SCI ING,2021/2022,2021-10-16,07:30,11:30,TD,Semestre 1,33,60,ENS-GIT-0021,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Statistiques Avancées,SDIA,5,SCI ING,2021/2022,2021-11-11,07:30,11:30,TP,Semestre 1,22,50,ENS-GIT-0023,NON,NON,BIEN_UTILISE
Salle,26BS2,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2021-09-25,12:30,16:30,CM,Semestre 1,73,120,ENS-GE-0005,NON,NON,BIEN_UTILISE
Salle,27BS2,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2022-01-12,12:30,16:30,CM,Semestre 1,73,120,ENS-GE-0006,OUI,NON,BIEN_UTILISE
Salle,20BP2,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2021-12-07,12:30,16:30,CM,Semestre 1,73,120,ENS-GE-0003,NON,NON,BIEN_UTILISE
Salle,24BS1,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2022-01-06,07:30,11:30,TD,Semestre 1,36,60,ENS-GE-0011,OUI,NON,BIEN_UTILISE
Salle,26BP1,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2021-11-22,12:30,16:30,TD,Semestre 1,36,60,ENS-GE-0004,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2021-12-16,07:30,11:30,TP,Semestre 1,24,40,ENS-GE-0001,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N5S1-4,Energie,5,SCI ING,2021/2022,2021-10-02,07:30,11:30,TP,Semestre 1,24,40,ENS-GE-0006,NON,NON,BIEN_UTILISE
Salle,28BS2,Deep Learning,SDIA,4,SCI ING,2021/2022,2021-12-15,12:30,16:30,CM,Semestre 1,5,60,ENS-GIT-0025,OUI,NON,BIEN_UTILISE
Salle,26BP2,Deep Learning,SDIA,4,SCI ING,2021/2022,2022-01-15,12:30,16:30,CM,Semestre 1,5,120,ENS-GIT-0025,OUI,NON,BIEN_UTILISE
Salle,34BP1,Deep Learning,SDIA,4,SCI ING,2021/2022,2021-09-27,07:30,11:30,CM,Semestre 1,5,60,ENS-GIT-0011,OUI,OUI,SOUS_UTILISE
Salle,28BS1,Deep Learning,SDIA,4,SCI ING,2021/2022,2021-10-18,12:30,16:30,TD,Semestre 1,2,60,ENS-GIT-0022,NON,NON,BIEN_UTILISE
Salle,28BP1,Deep Learning,SDIA,4,SCI ING,2021/2022,2021-09-23,07:30,11:30,TD,Semestre 1,2,60,ENS-GIT-0002,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Deep Learning,SDIA,4,SCI ING,2021/2022,2021-10-06,07:30,11:30,TP,Semestre 1,1,50,ENS-GIT-0004,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Deep Learning,SDIA,4,SCI ING,2021/2022,2021-09-04,07:30,11:30,TP,Semestre 1,1,50,ENS-GIT-0024,NON,NON,BIEN_UTILISE
Amphi,Amphi-1100,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2021-10-15,07:30,11:30,CM,Semestre 1,477,1100,ENS-GIT-0009,OUI,NON,BIEN_UTILISE
Amphi,Amphi-1100,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2022-01-12,12:30,16:30,CM,Semestre 1,477,1100,ENS-GQHSE-0008,OUI,NON,BIEN_UTILISE
Amphi,Amphi-1100,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2022-01-07,12:30,16:30,CM,Semestre 1,477,1100,ENS-GCI-0005,OUI,NON,BIEN_UTILISE
Salle,25BP2,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2021-10-02,07:30,11:30,TD,Semestre 1,238,60,ENS-GMP-0006,OUI,NON,BIEN_UTILISE
Salle,29BP1,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2022-01-12,07:30,11:30,TD,Semestre 1,238,60,ENS-GPR-0009,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2022-01-15,12:30,16:30,TP,Semestre 1,159,50,ENS-GMP-0001,NON,OUI,BIEN_UTILISE
Labo,Labo-INFO,Mathématiques Générales II,Tronc_commun,2,ING,2021/2022,2021-11-17,12:30,16:30,TP,Semestre 1,159,50,ENS-GCI-0003,NON,NON,BIEN_UTILISE
Salle,20BP2,Procédés Industriels,GPR,5,ING,2021/2022,2022-01-12,12:30,16:30,CM,Semestre 1,64,120,ENS-GPR-0005,NON,NON,BIEN_UTILISE
Salle,21BS2,Procédés Industriels,GPR,5,ING,2021/2022,2021-12-04,12:30,16:30,CM,Semestre 1,64,120,ENS-GPR-0012,NON,NON,BIEN_UTILISE
Salle,20BP2,Procédés Industriels,GPR,5,ING,2021/2022,2021-09-17,07:30,11:30,CM,Semestre 1,64,120,ENS-GPR-0012,NON,NON,BIEN_UTILISE
Salle,04BS0,Procédés Industriels,GPR,5,ING,2021/2022,2021-11-29,07:30,11:30,TD,Semestre 1,32,60,ENS-GPR-0001,OUI,NON,BIEN_UTILISE
Salle,26BS2,Procédés Industriels,GPR,5,ING,2021/2022,2021-11-17,12:30,16:30,TD,Semestre 1,32,120,ENS-GPR-0002,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Procédés Industriels,GPR,5,ING,2021/2022,2021-12-18,07:30,11:30,TP,Semestre 1,21,30,ENS-GPR-0009,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Procédés Industriels,GPR,5,ING,2021/2022,2021-12-14,07:30,11:30,TP,Semestre 1,21,30,ENS-GPR-0012,NON,NON,BIEN_UTILISE
Salle,28BP2,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-11-22,12:30,16:30,CM,Semestre 1,9,60,ENS-GE-0005,OUI,OUI,SOUS_UTILISE
Salle,18BP2,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-09-08,12:30,16:30,CM,Semestre 1,9,60,ENS-GE-0008,OUI,NON,BIEN_UTILISE
Salle,29BS2,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-11-10,12:30,16:30,CM,Semestre 1,9,60,ENS-GE-0001,NON,NON,SOUS_UTILISE
Salle,03BP0,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-09-28,12:30,16:30,TD,Semestre 1,4,60,ENS-GE-0006,OUI,NON,BIEN_UTILISE
Salle,28BS1,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-09-15,07:30,11:30,TD,Semestre 1,4,60,ENS-GE-0012,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-11-27,07:30,11:30,TP,Semestre 1,3,30,ENS-GE-0007,NON,NON,BIEN_UTILISE
Labo,Labo-GEE,Cours GEE N3S1-1,GEE,3,SCI ING,2021/2022,2021-09-04,12:30,16:30,TP,Semestre 1,3,30,ENS-GE-0006,NON,NON,BIEN_UTILISE
Salle,32BP2,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2022-01-06,12:30,16:30,CM,Semestre 1,38,60,ENS-GE-0012,NON,NON,BIEN_UTILISE
Salle,31BS2,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2021-11-26,07:30,11:30,CM,Semestre 1,38,120,ENS-GE-0008,OUI,NON,BIEN_UTILISE
Salle,20BS1,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2021-11-09,12:30,16:30,CM,Semestre 1,38,60,ENS-GE-0012,NON,NON,BIEN_UTILISE
Salle,28BP2,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2021-10-13,07:30,11:30,TD,Semestre 1,19,60,ENS-GE-0008,OUI,NON,BIEN_UTILISE
Salle,34BP1,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2021-09-11,12:30,16:30,TD,Semestre 1,19,60,ENS-GE-0004,OUI,OUI,SOUS_UTILISE
Labo,Labo-Energie,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2022-01-10,12:30,16:30,TP,Semestre 1,12,40,ENS-GE-0003,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N5S1-2,Energie,5,SCI ING,2021/2022,2022-01-04,12:30,16:30,TP,Semestre 1,12,40,ENS-GE-0002,NON,NON,BIEN_UTILISE
Salle,29BP1,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-10-16,12:30,16:30,CM,Semestre 1,8,60,ENS-GQHSE-0001,OUI,NON,BIEN_UTILISE
Salle,24BP1,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-09-16,12:30,16:30,CM,Semestre 1,8,60,ENS-GQHSE-0008,NON,NON,SOUS_UTILISE
Salle,30BS2,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-12-06,07:30,11:30,CM,Semestre 1,8,60,ENS-GQHSE-0004,OUI,NON,BIEN_UTILISE
Salle,21BP2,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-12-07,07:30,11:30,TD,Semestre 1,4,120,ENS-GQHSE-0001,OUI,NON,BIEN_UTILISE
Salle,27BS2,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-12-16,07:30,11:30,TD,Semestre 1,4,120,ENS-GQHSE-0003,OUI,NON,BIEN_UTILISE
Labo,Labo-Physique1,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-11-20,12:30,16:30,TP,Semestre 1,2,40,ENS-GQHSE-0004,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Cours GQHSE N3S1-4,GQHSE,3,ING,2021/2022,2021-09-27,07:30,11:30,TP,Semestre 1,2,35,ENS-GQHSE-0004,NON,NON,BIEN_UTILISE
Salle,07BS0,Résistance des Matériaux,GCI,5,ING,2021/2022,2021-09-15,12:30,16:30,CM,Semestre 1,36,60,ENS-GCI-0005,OUI,NON,BIEN_UTILISE
Salle,31BP2,Résistance des Matériaux,GCI,5,ING,2021/2022,2022-01-05,12:30,16:30,CM,Semestre 1,36,120,ENS-GCI-0004,OUI,NON,BIEN_UTILISE
Salle,27BS2,Résistance des Matériaux,GCI,5,ING,2021/2022,2021-10-27,07:30,11:30,CM,Semestre 1,36,120,ENS-GCI-0001,OUI,NON,BIEN_UTILISE
Salle,25BP1,Résistance des Matériaux,GCI,5,ING,2021/2022,2021-12-02,12:30,16:30,TD,Semestre 1,18,60,ENS-GCI-0009,NON,NON,BIEN_UTILISE
Salle,29BP1,Résistance des Matériaux,GCI,5,ING,2021/2022,2021-10-18,07:30,11:30,TD,Semestre 1,18,60,ENS-GCI-0011,OUI,NON,BIEN_UTILISE
Labo,Labo-GCI,Résistance des Matériaux,GCI,5,ING,2021/2022,2021-09-22,07:30,11:30,TP,Semestre 1,12,35,ENS-GCI-0013,NON,NON,BIEN_UTILISE
Labo,Labo-GCI,Résistance des Matériaux,GCI,5,ING,2021/2022,2021-09-23,07:30,11:30,TP,Semestre 1,12,35,ENS-GCI-0003,NON,NON,BIEN_UTILISE
Salle,18BP2,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2021-09-07,07:30,11:30,CM,Semestre 1,8,60,ENS-GE-0005,OUI,NON,BIEN_UTILISE
Salle,20BP2,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2021-09-06,07:30,11:30,CM,Semestre 1,8,120,ENS-GE-0003,NON,NON,SOUS_UTILISE
Salle,31BS1,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2021-11-17,12:30,16:30,CM,Semestre 1,8,60,ENS-GE-0002,OUI,NON,BIEN_UTILISE
Salle,30BP2,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2022-01-06,12:30,16:30,TD,Semestre 1,4,60,ENS-GE-0005,OUI,NON,BIEN_UTILISE
Salle,22BS1,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2021-10-12,07:30,11:30,TD,Semestre 1,4,60,ENS-GE-0012,OUI,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2021-10-05,07:30,11:30,TP,Semestre 1,2,40,ENS-GE-0001,NON,NON,BIEN_UTILISE
Labo,Labo-Energie,Cours Energie N4S1-1,Energie,4,SCI ING,2021/2022,2021-10-04,12:30,16:30,TP,Semestre 1,2,40,ENS-GE-0002,NON,NON,BIEN_UTILISE
Salle,28BP2,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-11-26,07:30,11:30,CM,Semestre 1,5,60,ENS-GIT-0006,OUI,NON,BIEN_UTILISE
Salle,34BS2,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-11-19,12:30,16:30,CM,Semestre 1,5,60,ENS-GIT-0006,OUI,NON,BIEN_UTILISE
Salle,01BP0,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-09-03,07:30,11:30,CM,Semestre 1,5,60,ENS-GIT-0003,OUI,NON,BIEN_UTILISE
Salle,22BS2,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-10-25,12:30,16:30,TD,Semestre 1,2,60,ENS-GIT-0019,OUI,NON,BIEN_UTILISE
Salle,31BS1,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-10-08,12:30,16:30,TD,Semestre 1,2,60,ENS-GIT-0007,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-09-24,12:30,16:30,TP,Semestre 1,1,50,ENS-GIT-0020,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Deep Learning,SDIA,3,SCI ING,2021/2022,2021-11-13,07:30,11:30,TP,Semestre 1,1,50,ENS-GIT-0010,NON,NON,BIEN_UTILISE
Amphi,Amphi-1100,Thermodynamique,Tronc_commun,2,ING,2021/2022,2021-10-16,12:30,16:30,CM,Semestre 1,477,1100,ENS-GMP-0009,OUI,NON,BIEN_UTILISE
Amphi,Amphi-1100,Thermodynamique,Tronc_commun,2,ING,2021/2022,2021-12-07,07:30,11:30,CM,Semestre 1,477,1100,ENS-GM-0007,OUI,NON,BIEN_UTILISE
Amphi,Amphi-1100,Thermodynamique,Tronc_commun,2,ING,2021/2022,2021-10-14,12:30,16:30,CM,Semestre 1,477,1100,ENS-GE-0010,OUI,NON,BIEN_UTILISE
Salle,26BS1,Thermodynamique,Tronc_commun,2,ING,2021/2022,2021-10-01,07:30,11:30,TD,Semestre 1,238,60,ENS-GPR-0002,NON,NON,BIEN_UTILISE
Salle,26BS2,Thermodynamique,Tronc_commun,2,ING,2021/2022,2021-09-14,07:30,11:30,TD,Semestre 1,238,120,ENS-METEO-0002,NON,NON,BIEN_UTILISE
Labo,Labo-Physique2,Thermodynamique,Tronc_commun,2,ING,2021/2022,2021-10-05,07:30,11:30,TP,Semestre 1,159,40,ENS-GM-0013,NON,NON,BIEN_UTILISE
Salle,31BP2,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2022-01-10,12:30,16:30,CM,Semestre 1,39,120,ENS-GPR-0009,OUI,NON,BIEN_UTILISE
Salle,04BS0,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2021-09-29,12:30,16:30,CM,Semestre 1,39,60,ENS-GPR-0002,OUI,NON,BIEN_UTILISE
Salle,20BP2,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2021-10-21,07:30,11:30,CM,Semestre 1,39,120,ENS-GPR-0002,NON,NON,SOUS_UTILISE
Salle,03BS0,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2021-10-01,07:30,11:30,TD,Semestre 1,19,60,ENS-GPR-0007,NON,NON,BIEN_UTILISE
Salle,28BS2,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2021-11-08,07:30,11:30,TD,Semestre 1,19,60,ENS-GPR-0001,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2021-11-09,07:30,11:30,TP,Semestre 1,13,30,ENS-GPR-0006,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie2,Cours CIBI N5S1-4,CIBI,5,SCI ING,2021/2022,2021-11-02,07:30,11:30,TP,Semestre 1,13,30,ENS-GPR-0011,NON,NON,BIEN_UTILISE
Salle,24BS1,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2021-10-21,07:30,11:30,CM,Semestre 1,9,60,ENS-GAM-0004,OUI,OUI,SOUS_UTILISE
Salle,06BP0,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2021-09-23,07:30,11:30,CM,Semestre 1,9,60,ENS-GAM-0001,OUI,NON,BIEN_UTILISE
Salle,19BS1,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2021-10-05,12:30,16:30,CM,Semestre 1,9,60,ENS-GAM-0003,NON,NON,SOUS_UTILISE
Salle,01BS0,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2022-01-05,07:30,11:30,TD,Semestre 1,4,60,ENS-GAM-0008,OUI,NON,BIEN_UTILISE
Salle,29BS1,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2021-10-04,07:30,11:30,TD,Semestre 1,4,60,ENS-GAM-0001,OUI,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2021-10-12,07:30,11:30,TP,Semestre 1,3,30,ENS-GAM-0005,NON,NON,BIEN_UTILISE
Labo,Labo-GPR-Chimie1,Cours GAM N4S1-2,GAM,4,ING,2021/2022,2022-01-05,07:30,11:30,TP,Semestre 1,3,30,ENS-GAM-0007,NON,NON,BIEN_UTILISE
Salle,25BP2,Matériaux Composites,GM,3,ING,2021/2022,2021-09-14,12:30,16:30,CM,Semestre 1,10,60,ENS-GM-0015,OUI,NON,BIEN_UTILISE
Salle,31BP2,Matériaux Composites,GM,3,ING,2021/2022,2021-11-04,07:30,11:30,CM,Semestre 1,10,120,ENS-GM-0008,OUI,NON,BIEN_UTILISE
Salle,27BP2,Matériaux Composites,GM,3,ING,2021/2022,2021-11-01,07:30,11:30,CM,Semestre 1,10,120,ENS-GM-0005,OUI,NON,BIEN_UTILISE
Salle,33BS1,Matériaux Composites,GM,3,ING,2021/2022,2021-09-28,07:30,11:30,TD,Semestre 1,5,60,ENS-GM-0012,OUI,NON,BIEN_UTILISE
Salle,23BP1,Matériaux Composites,GM,3,ING,2021/2022,2021-09-23,07:30,11:30,TD,Semestre 1,5,60,ENS-GM-0012,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Matériaux Composites,GM,3,ING,2021/2022,2021-11-12,12:30,16:30,TP,Semestre 1,3,35,ENS-GM-0009,NON,NON,BIEN_UTILISE
Labo,Labo-GM,Matériaux Composites,GM,3,ING,2021/2022,2021-10-02,12:30,16:30,TP,Semestre 1,3,35,ENS-GM-0015,NON,NON,BIEN_UTILISE
Salle,02BP0,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2021-11-08,07:30,11:30,CM,Semestre 1,10,60,ENS-GIT-0005,NON,NON,SOUS_UTILISE
Salle,07BP0,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2021-12-10,12:30,16:30,CM,Semestre 1,10,60,ENS-GIT-0020,OUI,NON,BIEN_UTILISE
Salle,02BP0,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2021-12-15,07:30,11:30,CM,Semestre 1,10,60,ENS-GIT-0012,NON,NON,SOUS_UTILISE
Salle,29BP2,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2021-10-27,07:30,11:30,TD,Semestre 1,5,60,ENS-GIT-0013,NON,NON,BIEN_UTILISE
Salle,18BS1,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2022-01-12,07:30,11:30,TD,Semestre 1,5,60,ENS-GIT-0001,OUI,NON,BIEN_UTILISE
Labo,Labo-INFO,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2021-10-02,12:30,16:30,TP,Semestre 1,3,50,ENS-GIT-0018,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Cours GESI N4S1-3,GESI,4,ING,2021/2022,2021-10-25,07:30,11:30,TP,Semestre 1,3,50,ENS-GIT-0025,NON,NON,BIEN_UTILISE
Salle,32BS1,Bases de données,GIT,4,ING,2021/2022,2021-09-25,12:30,16:30,CM,Semestre 1,8,60,ENS-GIT-0017,NON,NON,SOUS_UTILISE
Salle,20BS2,Bases de données,GIT,4,ING,2021/2022,2021-09-30,12:30,16:30,CM,Semestre 1,8,120,ENS-GIT-0008,OUI,NON,BIEN_UTILISE
Salle,08BP0,Bases de données,GIT,4,ING,2021/2022,2021-11-02,07:30,11:30,CM,Semestre 1,8,60,ENS-GIT-0006,NON,NON,SOUS_UTILISE
Salle,23BP1,Bases de données,GIT,4,ING,2021/2022,2021-12-08,07:30,11:30,TD,Semestre 1,4,60,ENS-GIT-0023,NON,NON,BIEN_UTILISE
Salle,21BS2,Bases de données,GIT,4,ING,2021/2022,2021-09-21,07:30,11:30,TD,Semestre 1,4,120,ENS-GIT-0017,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Bases de données,GIT,4,ING,2021/2022,2021-09-03,07:30,11:30,TP,Semestre 1,2,50,ENS-GIT-0018,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Bases de données,GIT,4,ING,2021/2022,2021-09-15,07:30,11:30,TP,Semestre 1,2,50,ENS-GIT-0009,NON,NON,BIEN_UTILISE
Salle,29BP1,Data Mining,SDIA,4,SCI ING,2021/2022,2021-10-22,07:30,11:30,CM,Semestre 1,5,60,ENS-GIT-0007,OUI,NON,BIEN_UTILISE
Salle,27BP2,Data Mining,SDIA,4,SCI ING,2021/2022,2022-01-13,07:30,11:30,CM,Semestre 1,5,120,ENS-GIT-0016,OUI,NON,BIEN_UTILISE
Salle,01BP0,Data Mining,SDIA,4,SCI ING,2021/2022,2021-11-13,07:30,11:30,CM,Semestre 1,5,60,ENS-GIT-0014,OUI,NON,BIEN_UTILISE
Salle,29BP1,Data Mining,SDIA,4,SCI ING,2021/2022,2021-11-24,12:30,16:30,TD,Semestre 1,2,60,ENS-GIT-0021,OUI,OUI,SOUS_UTILISE
Salle,26BS1,Data Mining,SDIA,4,SCI ING,2021/2022,2021-11-20,07:30,11:30,TD,Semestre 1,2,60,ENS-GIT-0019,NON,NON,BIEN_UTILISE
Labo,Labo-INFO,Data Mining,SDIA,4,SCI ING,2021/2022,2021-09-22,12:30,16:30,TP,Semestre 1,1,50,ENS-GIT-0016,NON,OUI,BIEN_UTILISE
Labo,Labo-INFO,Data Mining,SDIA,4,SCI ING,2021/2022,2021-10-05,07:30,11:30,TP,Semestre 1,1,50,ENS-GIT-0004,NON,NON,BIEN_UTILISE
Salle,22BP2,Cours GAM N4S1-3,GAM,4,ING,2021/2022,2021-09-14,12:30,16:30,CM,Semestre 1,9,60,ENS-GAM-0007,OUI,NON,BIEN_UTILISE
